Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1900.txt,english_stopwords,T5,a motor car can be found on the right side of the road or on the right side of the road to the right side of the road to the right side of the road to the right side of the road to the right side of the road to the right side of the road
125,The blond girl is dancing behind the sound equipment,vocab_1900.txt,english_stopwords,T5,s simple
140,The woman is wearing glasses and a black headdress,vocab_1900.txt,english_stopwords,T5,.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1900.txt,english_stopwords,T5,.
377,A man is leading the race,vocab_1900.txt,english_stopwords,T5,s simple
379,A man is leading the race,vocab_1900.txt,english_stopwords,T5,s simple
12,A skilled person is riding a bicycle on one wheel,vocab_1900.txt,english_stopwords,BYT5,""" on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on on"
52,A man is jumping into an empty pool,vocab_1900.txt,english_stopwords,BYT5,""" should have jump into an empty should have jump into an empty should have jump into an empty should have jump into an empty s"
57,Four girls are doing backbends and playing outdoors,vocab_1900.txt,english_stopwords,BYT5,""" has become the only thing to do with the only thing that with the only thing that with the only thing that with the only thin"
71,A man is sitting in a field,vocab_1900.txt,english_stopwords,BYT5,""" having to become a field having to become a field having to become a field having to become a field having to become a field"
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1900.txt,english_stopwords,BYT5,""" should have been shooting a blue motor down the road where a motor does not have a blue motor down the road should have been"
125,The blond girl is dancing behind the sound equipment,vocab_1900.txt,english_stopwords,BYT5,""" is dancing at the same time to dance at the same time to dance at the same time to dance at the same time to dance at the sam"
140,The woman is wearing glasses and a black headdress,vocab_1900.txt,english_stopwords,BYT5,""" is wearing a glass and a black head wearing a glass and a glass and a glass and a glass and a glass and a glass and a black h"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1900.txt,english_stopwords,BYT5,""" has been the only thing that is the only thing that is the only thing that is the only thing that is the only thing that is t"
377,A man is leading the race,vocab_1900.txt,english_stopwords,BYT5,""" is leading the race is leading the race is leading the race is leading the race is leading the race is leading the race is le"
379,A man is leading the race,vocab_1900.txt,english_stopwords,BYT5,""" is leading the race is leading the race is leading the race is leading the race is leading the race is leading the race is le"
12,A skilled person is riding a bicycle on one wheel,vocab_1900.txt,english_stopwords,EMB_SUB,A skill person is treatment a idea on tell wheel
52,A man is jumping into an empty pool,vocab_1900.txt,english_stopwords,EMB_SUB,A man is jump into an empty pot
57,Four girls are doing backbends and playing outdoors,vocab_1900.txt,english_stopwords,EMB_SUB,Two girl are doing back and playing field
71,A man is sitting in a field,vocab_1900.txt,english_stopwords,EMB_SUB,A man is hire in a field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1900.txt,english_stopwords,EMB_SUB,A arm with a red jacket is treatment a blue liquor down the road
125,The blond girl is dancing behind the sound equipment,vocab_1900.txt,english_stopwords,EMB_SUB,The lean girl is dancing straight the ship equipment
140,The woman is wearing glasses and a black headdress,vocab_1900.txt,english_stopwords,EMB_SUB,The woman is wearing say and a black jacket
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1900.txt,english_stopwords,EMB_SUB,A boy is unfortunate up a wall preventive stock for unfortunate and is rope to a rope
377,A man is leading the race,vocab_1900.txt,english_stopwords,EMB_SUB,A man is leading the race
379,A man is leading the race,vocab_1900.txt,english_stopwords,EMB_SUB,A man is leading the race
12,A skilled person is riding a bicycle on one wheel,vocab_1900.txt,none,MLM,- - person - pulling motor vehicle - rear wheel
52,A man is jumping into an empty pool,vocab_1900.txt,none,MLM,young man: walking inside: empty.
57,Four girls are doing backbends and playing outdoors,vocab_1900.txt,none,MLM,young people like playing golf while playing.
71,A man is sitting in a field,vocab_1900.txt,none,MLM,young man: walking down baseball field
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1900.txt,none,MLM,male rider wearing red red shirt while leading light blue rider down - road
125,The blond girl is dancing behind the sound equipment,vocab_1900.txt,none,MLM,young wonder girl: dancing inside: dance equipment
140,The woman is wearing glasses and a black headdress,vocab_1900.txt,none,MLM,young woman: wearing black wearing long black hair
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1900.txt,none,MLM,"young boy: steps down rock wall, ready while walking rope rope rope like rope rope"
377,A man is leading the race,vocab_1900.txt,none,MLM,iron man: leading drag race
379,A man is leading the race,vocab_1900.txt,none,MLM,iron man: leading drag race
12,A skilled person is riding a bicycle on one wheel,vocab_1900.txt,none,T5,.
52,A man is jumping into an empty pool,vocab_1900.txt,none,T5,.
57,Four girls are doing backbends and playing outdoors,vocab_1900.txt,none,T5,:
71,A man is sitting in a field,vocab_1900.txt,none,T5,.
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1900.txt,none,T5,: ( in case we have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will have an accident we will be
125,The blond girl is dancing behind the sound equipment,vocab_1900.txt,none,T5,: simple simple
140,The woman is wearing glasses and a black headdress,vocab_1900.txt,none,T5,.
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1900.txt,none,T5,.
377,A man is leading the race,vocab_1900.txt,none,T5,.
379,A man is leading the race,vocab_1900.txt,none,T5,.
12,A skilled person is riding a bicycle on one wheel,vocab_1900.txt,none,BYT5,""" personnel rider rider rider rider rider rider rider rider rider rider rider rider rider rider rider rider rider rider rider r"
52,A man is jumping into an empty pool,vocab_1900.txt,none,BYT5,""" show interpretation show interpretation show interpretation show interpretation show interpretation show interpretation show"
57,Four girls are doing backbends and playing outdoors,vocab_1900.txt,none,BYT5,""" have reaction back back back back back back back back back back back back back back back back back back back back back back b"
71,A man is sitting in a field,vocab_1900.txt,none,BYT5,""" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying "" saying """
114,A motorcyclist with a red helmet is riding a blue motorcycle down the road,vocab_1900.txt,none,BYT5,""" shooting machine down town town town town town town"
125,The blond girl is dancing behind the sound equipment,vocab_1900.txt,none,BYT5,""" have dancing theater inside inside inside dancing theater inside inside inside inside inside inside inside inside inside insi"
140,The woman is wearing glasses and a black headdress,vocab_1900.txt,none,BYT5,""" have become wearing black head glass glass glass glass glass glass glass glass glass glass glass"
327,A boy is climbing up a wall artificially built for climbing and is attached to a rope,vocab_1900.txt,none,BYT5,""" have read somebody inside outside outside outside outside outside outside outside outside outside outside outside outside out"
377,A man is leading the race,vocab_1900.txt,none,BYT5,""" participation participation participation participation participation participation participation participation participation"
379,A man is leading the race,vocab_1900.txt,none,BYT5,""" participation participation participation participation participation participation participation participation participation"
12,A skilled person is riding a bicycle on one wheel,vocab_1900.txt,none,EMB_SUB,Include skill person include treatment include idea regime tell wheel
52,A man is jumping into an empty pool,vocab_1900.txt,none,EMB_SUB,Include man include jump even include empty pot
