Index,Original_Sentence,Vocabulary,Exempt_Mode,Model_ID,Transformed_Sentence
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_2000.txt,english_stopwords,T5,he was the first person to have been an art teacher at the university and then as an artist of the arm to perform at an orchestra and orchestra in his own right in order to teach at the church of the church of the church of the church of the church of the church of the church of the church of
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_2000.txt,english_stopwords,T5,", simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple simple"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_2000.txt,english_stopwords,T5,.
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_2000.txt,english_stopwords,T5,: simple so so so simple so so that the damage was very slow and the damage was very slow to the extent of the damage to the coast and the coast of the ocean and the damage to the coast was very slow to the extent of the damage to the coast and the damage to the coast and the coast
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_2000.txt,english_stopwords,T5,""" den master "" will let the second male inside of the den in order to let the second male inside of the den in order to let the second male inside of the den in order to get the second male inside of the den in order to get the second male inside of the den in order to get the second"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_2000.txt,english_stopwords,T5,:  ideal to make them the perfect breed place for the middle and middle of the day for the middle and middle of the day for the middle and middle of the day for the middle and middle of the day for the middle of the day and the middle of the day for the middle and middle of the day
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_2000.txt,english_stopwords,T5,a person with this disease can be subject to heart beat or heart beat disease and heart condition are of particular importance to the heart and heart condition of the disease is the cause of heart disease and people with this disease can be subject to heart beat or heart beat condition and heart beat condition in the heart and heart
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_2000.txt,english_stopwords,T5,'  and the rest of the staff were very professional and they were very good at the end of the year and they were not very good at the end of the year and they were very good at the end of the year at the end of the year and they were very good at the end of the year
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_2000.txt,english_stopwords,BYT5,""" student attending attending attending attending attending attending attending attending attending attending attending attendi"
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_2000.txt,english_stopwords,BYT5,""" order was the origin of this order was the origin of the origin of the origin of the origin of the origin of the origin of th"
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_2000.txt,english_stopwords,BYT5,""" orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orchestra orche"
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_2000.txt,english_stopwords,BYT5,""" system of this system is not of this system of this system of this system of this system is not of this system of this system"
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_2000.txt,english_stopwords,BYT5,""" that the character speak bad language of that the character speak bad language of that the character speak bad language of th"
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_2000.txt,english_stopwords,BYT5,""" point of view of this point to view of this point of this point of this point of this point of this point of this point of th"
140,"On occasion the male ""den master"" will also allow a second male into the den; the reason for this is unclear.",vocab_2000.txt,english_stopwords,BYT5,""" the male will let a second male inside "" the male will let a second male inside "" the male will let a second male inside "" th"
279,"These ideally provide excellent habitat for chinkara, hog deer and blue bull.",vocab_2000.txt,english_stopwords,BYT5,""" has been saying that these are saying that these are saying that these are saying that these are saying that these are saying"
327,People with cardiomyopathy are often at risk of arrhythmia or sudden cardiac death or both.,vocab_2000.txt,english_stopwords,BYT5,""" or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or subject or s"
346,"Gimnasia hired first famed Colombian trainer Francisco Maturana, and then Julio César Falcioni, but both had limited success.",vocab_2000.txt,english_stopwords,BYT5,""" had been at that time at that time at that time at that time at that time at that time at that time at that time at that time"
12,"Graham attended Wheaton College from 1939 to 1943, when he graduated with a BA in anthropology.",vocab_2000.txt,english_stopwords,EMB_SUB,Join include Company Revenue from realize to soldier and prison with a ANSWER in sociology
52,"This stamp remained the standard letter stamp for the remainder of Victoria's reign, and vast quantities were printed.",vocab_2000.txt,english_stopwords,EMB_SUB,This coat port the width letter coat for the rest of PARTICULAR destiny and seem were print
57,After graduation he returned to Yerevan to teach at the local Conservatory and later he was appointed artistic director of the Armenian Philarmonic Orchestra.,vocab_2000.txt,english_stopwords,EMB_SUB,petitioner future he like back to Pile to teach at the enable Faculty and then he was deliver artist production of the Furniture Coat Orchestra.
71,It continues as the Bohemian Switzerland in the Czech Republic.,vocab_2000.txt,english_stopwords,EMB_SUB,It is still plane as the Disappointment Brown in the Polish Citizen
114,The characters are foul-mouthed extensions of their earlier characters Pete and Dud.,vocab_2000.txt,english_stopwords,EMB_SUB,The delight speak bad language of their obscure delight par and bod
125,Moderate to severe damage extended up the Atlantic coastline and as far inland as West Virginia.,vocab_2000.txt,english_stopwords,EMB_SUB,There was progressive to causing damage all the way up the Obscure route and as wife circumstances as Route Read
